2019-04-28 23:56:27,b'PM Modi addresses public meetings in West Bengal\nhttps://t.co/3M0hJSgo5f\n\nvia NaMo App https://t.co/jLfrxBqltz'
2019-04-28 23:56:23,"b'RT @JhaSanjay: Over the next four phases, Indians will tell #Modi that your humiliation of #HemantKarkare will never be forgiven. Never.\xe2\x80\xa6'"
2019-04-28 23:56:21,"b'RT @ShashiTharoor: To paraphrase Sarojini Naidu, it takes a lot of money to keep Modi honest -- to burnish his image of honesty at taxpayer\xe2\x80\xa6'"
2019-04-28 23:56:20,"b'RT @ANI: Kamal Nath: I want to ask Modi Ji, the money spent on his plane rides, on MP assembly election, money that is being spent on ongoi\xe2\x80\xa6'"
2019-04-28 23:56:14,b'@Nidhipa @ShekharGupta @iainmarlow Yes trust #Modi till 29th June he will destroy #Pakistan and then till August 29\xe2\x80\xa6 https://t.co/HXhy8s5vIp'
2019-04-28 23:56:14,"b""Text of PM Modi's Speech at public meeting in Bolpur, West Bengal\nhttps://t.co/TawHYGi8D1\n\nvia NaMo App"""
2019-04-28 23:56:11,b'RT @dhruv_rathee: One on One #DebateChallenge \n\nFollowing MP Candidates should debate which each other so people can decide who is a better\xe2\x80\xa6'
2019-04-28 23:56:10,"b""RT @ShashiTharoor: Modi's corruption is institutional. His policies favouring cronies may not enrich him personally, but they pay for his p\xe2\x80\xa6"""
2019-04-28 23:56:08,b'RT @ashoswai: The price of Modi killing a crow in Balakot! https://t.co/UjGVCX9KuD'
2019-04-28 23:55:56,"b'RT @ShashiTharoor: To paraphrase Sarojini Naidu, it takes a lot of money to keep Modi honest -- to burnish his image of honesty at taxpayer\xe2\x80\xa6'"
2019-04-28 23:55:51,"b'RT @ShefVaidya: Whoever had voted in my extended family has either voted or will vote for @narendramodi. Not the @BJP4India, but Modi. From\xe2\x80\xa6'"
2019-04-28 23:55:48,b'A memorable welcome for PM Modi in Kashi!\nhttps://t.co/VRwTDeEKY3\n\nvia NaMo App https://t.co/Uhc4DtRZJF'
2019-04-28 23:55:44,b'RT @brigvkagrawal: @ZeeNewsHindi @rssurjewala Armed Forces could achieve success as PM had courage2order them2launch Surgical Strike&amp;Air St\xe2\x80\xa6'
2019-04-28 23:55:43,b'RT @Ibne_Sena: This video is slap on those faces who are saying Modi is Anti-Muslim.\n\nSave this Tweet #AayegaToModiHi\n\nhttps://t.co/j6Xvndv\xe2\x80\xa6'
2019-04-28 23:55:43,"b""RT @desibrah: What's the point of saying this? You think @narendramodi is going to win without the cooperation and sacrifices (sometimes wi\xe2\x80\xa6"""
2019-04-28 23:55:42,b'RT @jigneshinfo: .@Republic TV falsely portrays man praising PM Modi as a Congress MLA https://t.co/prkcbZIuGL via @AltNews'
2019-04-28 23:55:26,b'#India slips further behind #China during first five years of #Modi https://t.co/gkKqRfKKei https://t.co/llhnrjYUhI'
2019-04-28 23:55:14,b'Congress leaders only worry about their families instead of the people: PM Modi in MP \nhttps://t.co/u6W3fX5EoD\n\nvia\xe2\x80\xa6 https://t.co/4OyMHocclR'
2019-04-28 23:55:09,"b'RT @RahulGandhi: Our farmers are our pride &amp; strength. For the past 5 years, Mr Modi &amp; the BJP have treated them as a liability. India\xe2\x80\x99s fa\xe2\x80\xa6'"
2019-04-28 23:55:04,b'RT @dhruv_rathee: Tej Bahadur is looking all set to become the join opposition candidate in Varanasi against Modi  \n\nSP-BSP will remove the\xe2\x80\xa6'
2019-04-28 23:55:01,b'RT @ashoswai: The price of Modi killing a crow in Balakot! https://t.co/UjGVCX9KuD'
2019-04-28 23:54:56,"b'RT @RahulGandhi: Our farmers are our pride &amp; strength. For the past 5 years, Mr Modi &amp; the BJP have treated them as a liability. India\xe2\x80\x99s fa\xe2\x80\xa6'"
2019-04-28 23:54:54,b'RT @dhruv_rathee: Tej Bahadur is looking all set to become the join opposition candidate in Varanasi against Modi  \n\nSP-BSP will remove the\xe2\x80\xa6'
2019-04-28 23:54:40,b'RT @dhruv_rathee: Tej Bahadur is looking all set to become the join opposition candidate in Varanasi against Modi  \n\nSP-BSP will remove the\xe2\x80\xa6'
2019-04-28 23:54:39,"b""@sparjaga Oh my God.. What happened to him ? Looks like his brain got stuck with Modi and doesn't move forward with anything else..."""
2019-04-28 23:54:38,"b""RT @ANI: Kavita Khanna, wife of late actor Vinod Khanna on being denied a ticket by BJP from Gurdaspur: It is my decision that I'm not goin\xe2\x80\xa6"""
2019-04-28 23:54:37,b'RT @SmokingSkills_: @squintneon @ArvindKejriwal My whole family is Modi bhakt. But I used to fight them for this ass. This was the biggest\xe2\x80\xa6'
2019-04-28 23:54:34,b'RT @t_d_h_nair: PM Modi is saying he went himself to Balakot and killed terrorists \xf0\x9f\x98\x81\n https://t.co/LYYOUd4Gai'
2019-04-28 23:54:31,b'RT @dailyyvibe: sis is stressed. sis is tired. sis is me. i am sis. https://t.co/yXNVVWkquz'
2019-04-28 23:54:26,b'PM Modi addresses public meetings in Uttar Pradesh\nhttps://t.co/HHRmFrNWuG\n\nvia NaMo App https://t.co/LYJ4kvCgJf'
2019-04-28 23:54:24,"b'RT @PPatel108: This is epic, instead of Nirav Modi it is PM.Modi. \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3  @iScrew https://t.co/LW5Pf4qQEh'"
2019-04-28 23:54:22,b'I need new people to flog on iMessage games'
2019-04-28 23:54:20,b'RT @sanjukta: Dear @RahulGandhi please withdraw the Congress candidate from Varanasi. Let this be one on one fight between the real Jawan a\xe2\x80\xa6'
2019-04-28 23:54:17,"b""@PremnitKumar @narendramodi @aajtak @IndiaToday No he is not from congress , he don't support anyone &amp; he ask quest\xe2\x80\xa6 https://t.co/1E6ASyN08W"""
2019-04-28 23:54:15,b'PM Modi\xe2\x80\x99s exclusive interview to Aaj Tak and India Today\nhttps://t.co/cRHH635X7K\n\nvia NaMo App https://t.co/dmULqnX05G'
2019-04-28 23:54:11,b'RT @Ram_Guha: A sitting Prime Minister who speaks so cold bloodedly of starting a nuclear war: merely to win re-election:\nhttps://t.co/etjd\xe2\x80\xa6'
2019-04-28 23:54:10,"b'RT @RahulGandhi: Our farmers are our pride &amp; strength. For the past 5 years, Mr Modi &amp; the BJP have treated them as a liability. India\xe2\x80\x99s fa\xe2\x80\xa6'"
2019-04-28 23:54:08,"b'RT @RahulGandhi: Our farmers are our pride &amp; strength. For the past 5 years, Mr Modi &amp; the BJP have treated them as a liability. India\xe2\x80\x99s fa\xe2\x80\xa6'"
2019-04-28 23:54:08,"b'RT @DrGPradhan: The biggest success of MODI sarkar is ""No terror attacks"" in India outside J&amp;K\n\nThe biggest failure of Italian &amp; supporters\xe2\x80\xa6'"
2019-04-28 23:54:07,"b'RT @TheKamDevBaba: Parody on Modi vs Nehru. \nBJP Loves to Blame Nehru on Everything, so we made this Hilarious Parody on them. \nPlease Retw\xe2\x80\xa6'"
2019-04-28 23:54:04,b'@atrupar He is watching NFL draft. I am sure all other issues of National importance were taken care of during exec\xe2\x80\xa6 https://t.co/v1TqYtF5B2'
